공항명,항공기 제조사 모델,충격 정도,비행날짜,항공사,출발지(주),비행의 단계,야생동물 크기,야생동물 종,시간대,기타 비용,수리 비용,총 비용,지시 속도(노트)
NASHVILLE INTL,DC-9-30,,1997-12-21,US AIRWAYS*,테네시,진입,작다,알 수 없는 새 - 작음,황혼,0,0,0,140
MINETA SAN JOSE INTL,FOKKER F28 MK 1000,,1997-12-22,HORIZON AIR,켈리포니아,이륙,크다,알 수 없는 새 - 큼,밤,0,0,0,
NASHVILLE INTL,MOONEY UNKN,,1997-12-22,BUSINESS,테네시,진입,중간,알 수 없는 새 - 중간,낮,0,0,0,170
DALLAS/FORT WORTH INTL ARPT,MD-80,,1997-12-22,AMERICAN AIRLINES,텍사스,이륙,중간,알 수 없는 새 - 중간,낮,0,0,0,100
DALLAS/FORT WORTH INTL ARPT,MD-82,,1997-12-22,AMERICAN AIRLINES,텍사스,이륙,중간,알 수 없는 새 - 중간,낮,0,0,0,100
RONALD REAGAN WASHINGTON NATL,FOKKER F100,,1997-12-23,US AIRWAYS*,워싱턴 DC,착륙,중간,북미갈매기,새벽,0,0,0,
GEORGE BUSH INTERCONTINENTAL,B-737,,1997-12-23,CONTINENTAL AIRLINES,텍사스,진입,중간,알 수 없는 새 - 중간,낮,0,0,0,
DENVER INTL AIRPORT,B-727-200,,1997-12-24,UNITED AIRLINES,콜로라도,이륙,작다,알 수 없는 새 - 작음,낮,0,0,0,120
DALLAS/FORT WORTH INTL ARPT,ATR-72,,1997-12-28,AMERICAN EAGLE AIRLINES,텍사스,이륙,크다,코요테,밤,0,0,0,
PORT COLUMBUS INTL,MD-88,소소한,1997-12-29,DELTA AIR LINES,오하이오,진입,크다,알 수 없는 새 - 큼,황혼,0,0,0,190
ORLANDO INTL,B-737-200,,1997-12-29,DELTA AIR LINES,플로리다,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,132
CLEVELAND-HOPKINS INTL ARPT,MD-80,,1997-12-30,NORTHWEST AIRLINES,오하이오,진입,크다,알 수 없는 새 - 큼,밤,0,0,0,
SACRAMENTO INTL,BA-31 JETSTR,,1997-12-30,TRANS STATES AIRLINES,켈리포니아,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
DENVER INTL AIRPORT,B-737-200,,1997-12-30,FRONTIER AIRLINES,콜로라도,상승,작다,알 수 없는 새 - 작음,낮,0,0,0,160
NEW ORLEANS INTL,B-737-300,,1998-01-02,SOUTHWEST AIRLINES,루이지애나,착륙,크다,그레이트 블루헤론,낮,0,0,0,
LIHUE ARPT,B-737-200,,1998-01-03,ALOHA AIRLINES,하와이,진입,작다,알 수 없는 새 - 작음,낮,0,0,0,140
DALLAS/FORT WORTH INTL ARPT,MD-80,,1998-01-03,AMERICAN AIRLINES,텍사스,진입,작다,알 수 없는 새 - 작음,낮,0,0,0,140
SACRAMENTO INTL,FOKKER F28 MK 4000,소소한,1998-01-04,HORIZON AIR,켈리포니아,진입,크다,알 수 없는 새 - 큼,낮,0,0,0,
SALT LAKE CITY INTL,B-737-300,엄청난,1998-01-04,DELTA AIR LINES,유나,상승,크다,알 수 없는 새 - 큼,밤,0,0,0,170
GREATER PITTSBURGH,FOKKER F100,,1998-01-04,US AIRWAYS*,펜실베니아,착륙,작다,알 수 없는 새 - 작음,새벽,0,0,0,80
HONOLULU INTL ARPT,B-737-200,,1998-01-04,ALOHA AIRLINES,하와이,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,130
SACRAMENTO INTL,B-737,,1998-01-05,AMERICA WEST AIRLINES,켈리포니아,착륙,중간,알 수 없는 새 - 중간,낮,0,0,0,
SACRAMENTO INTL,MD-80,,1998-01-06,AMERICAN AIRLINES,켈리포니아,이륙,중간,알 수 없는 새 - 중간,낮,0,0,0,
ATLANTA INTL,EMB-120,소소한,1998-01-07,ATLANTIC SOUTHEAST,조지아,하강,중간,알 수 없는 새 - 중간,낮,0,0,0,
LIHUE ARPT,B-737-200,,1998-01-08,ALOHA AIRLINES,하와이,이륙,작다,알 수 없는 새 - 작음,낮,0,0,0,120
SALT LAKE CITY INTL,C-208,소소한,1998-01-09,BUSINESS,유나,진입,크다,알 수 없는 새 - 큼,밤,0,56348,56348,100
SALT LAKE CITY INTL,C-208,소소한,1998-01-09,UNKNOWN,유나,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
DENVER INTL AIRPORT,BA-146-200,소소한,1998-01-10,AIR WISCONSIN AIRLINES,콜로라도,상승,중간,알 수 없는 새 - 중간,낮,0,0,0,
MEMPHIS INTL,B-757-200,소소한,1998-01-11,UNKNOWN,테네시,진입,크다,알 수 없는 새 - 큼,낮,0,0,0,160
LIHUE ARPT,DC-9-50,,1998-01-12,HAWAIIAN AIR,하와이,진입,작다,알 수 없는 새 - 작음,낮,0,0,0,130
JOHN F KENNEDY INTL,B-767-300,,1998-01-12,DELTA AIR LINES,뉴욕,진입,작다,비둘기,낮,0,0,0,
SACRAMENTO INTL,B-737,소소한,1998-01-13,SOUTHWEST AIRLINES,켈리포니아,진입,중간,알 수 없는 새 - 중간,낮,0,0,0,
WASHINGTON DULLES INTL ARPT,B-737-300,,1998-01-13,US AIRWAYS*,워싱턴 DC,상승,중간,북미갈매기,낮,0,0,0,140
LIHUE ARPT,B-737,,1998-01-14,ALOHA AIRLINES,하와이,이륙,작다,검은가슴물떼새,낮,0,0,0,
LIHUE ARPT,G-159,,1998-01-18,BUSINESS,하와이,진입,작다,알 수 없는 새 - 작음,낮,0,0,0,125
PORTLAND INTL (OR),FOKKER F28 MK 1000,,1998-01-18,HORIZON AIR,오리건,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,131
CHARLESTON AFB/INTL ARPT,B-727,,1998-01-18,DELTA AIR LINES,사우스 캐롤라이나,상승,작다,알 수 없는 새 - 작음,밤,0,0,0,
ORLANDO INTL,B-737,,1998-01-19,DELTA AIR LINES,플로리다,이륙,작다,알 수 없는 새 - 작음,낮,0,0,0,140
JOHN F KENNEDY INTL,B-777-200,,1998-01-19,UNITED AIRLINES,뉴욕,착륙,작다,쇠부엉이,밤,0,0,0,
DALLAS/FORT WORTH INTL ARPT,MD-82,,1998-01-21,AMERICAN AIRLINES,텍사스,진입,작다,검은새,낮,0,0,0,125
PHILADELPHIA INTL,DC-9-30,,1998-01-22,US AIRWAYS*,펜실베니아,진입,작다,알 수 없는 새 - 작음,낮,0,0,0,125
LIHUE ARPT,DC-9,,1998-01-22,HAWAIIAN AIR,하와이,이륙,작다,알 수 없는 새 - 작음,낮,0,0,0,128
METRO OAKLAND INTL,B-737-300,소소한,1998-01-23,SOUTHWEST AIRLINES,켈리포니아,상승,작다,알 수 없는 새 - 작음,새벽,0,0,0,150
DENVER INTL AIRPORT,B-737,,1998-01-23,UNITED AIRLINES,콜로라도,상승,작다,알 수 없는 새 - 작음,낮,0,0,0,
SACRAMENTO INTL,C-402,,1998-01-25,BUSINESS,켈리포니아,착륙,중간,알 수 없는 새 - 중간,황혼,0,0,0,
LIHUE ARPT,B-737,,1998-01-26,ALOHA AIRLINES,하와이,착륙,중간,알 수 없는 새 - 중간,낮,0,0,0,
MINETA SAN JOSE INTL,BE-95,,1998-01-26,UNKNOWN,켈리포니아,착륙,작다,알 수 없는 새 - 작음,낮,0,0,0,
LIHUE ARPT,B-737-200,,1998-01-26,ALOHA AIRLINES,하와이,착륙,작다,얼룩말무늬비둘기,낮,0,0,0,
CHARLESTON AFB/INTL ARPT,B-737-300,,1998-01-27,US AIRWAYS*,사우스 캐롤라이나,진입,크다,알 수 없는 새 - 큼,낮,0,0,0,180
LAGUARDIA NY,MD-80,,1998-01-27,TRANS WORLD AIRLINES,뉴욕,착륙,크다,캐나다 거위,밤,0,0,0,
DALLAS/FORT WORTH INTL ARPT,MD-80,,1998-01-27,AMERICAN AIRLINES,텍사스,착륙,중간,알 수 없는 새 - 중간,낮,0,0,0,100
MINETA SAN JOSE INTL,B-737-300,,1998-01-27,SOUTHWEST AIRLINES,켈리포니아,상승,중간,알 수 없는 새 - 중간,밤,0,0,0,210
ORLANDO INTL,B-757-200,,1998-01-30,DELTA AIR LINES,플로리다,상승,크다,알 수 없는 새 - 큼,낮,0,0,0,180
DALLAS/FORT WORTH INTL ARPT,SAAB-340,,1998-02-01,AMERICAN EAGLE AIRLINES,텍사스,진입,중간,알 수 없는 새 - 중간,낮,0,0,0,
PORTLAND INTL (OR),BE-1900,소소한,1998-02-06,UNITED AIRLINES,오리건,진입,중간,알 수 없는 새 - 중간,황혼,0,0,0,
PORTLAND INTL (OR),BE-1900,소소한,1998-02-06,BUSINESS,오리건,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
HONOLULU INTL ARPT,DC-10,,1998-02-07,NORTHWEST AIRLINES,하와이,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
PHILADELPHIA INTL,B-767,,1998-02-07,US AIRWAYS*,펜실베니아,진입,작다,흰점찌르레기,밤,0,0,0,140
FORT LAUDERDALE/HOLLYWOOD INTL,MD-80,소소한,1998-02-08,AMERICAN AIRLINES,플로리다,상승,크다,알 수 없는 새 - 큼,낮,0,0,0,190
SACRAMENTO INTL,B-737,,1998-02-09,UNITED AIRLINES,켈리포니아,상승,크다,알 수 없는 새 - 큼,밤,0,0,0,
SACRAMENTO INTL,B-737,,1998-02-09,SOUTHWEST AIRLINES,켈리포니아,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
HONOLULU INTL ARPT,DC-9-50,,1998-02-10,HAWAIIAN AIR,하와이,이륙,중간,알 수 없는 새 - 중간,황혼,0,0,0,90
WASHINGTON DULLES INTL ARPT,CL-RJ100/200,소소한,1998-02-10,ATLANTIC COAST AIRLINES,워싱턴 DC,하강,중간,알 수 없는 새 - 중간,밤,0,0,0,250
JOHN F KENNEDY INTL,B-757-200,,1998-02-10,AMERICA WEST AIRLINES,뉴욕,상승,작다,해변종다리,낮,0,0,0,
ORLANDO INTL,MD-88,엄청난,1998-02-11,DELTA AIR LINES,플로리다,진입,크다,튀르키예 독수리,낮,0,0,0,120
HONOLULU INTL ARPT,DC-9,,1998-02-11,HAWAIIAN AIR,하와이,이륙,작다,비둘기,낮,0,0,0,
PORTLAND INTL (OR),MD-82,,1998-02-12,AMERICAN AIRLINES,오리건,상승,중간,청둥오리,밤,0,0,0,160
SACRAMENTO INTL,B-737-300,소소한,1998-02-15,SOUTHWEST AIRLINES,켈리포니아,상승,작다,알 수 없는 새 - 작음,낮,0,0,0,150
PORTLAND INTL (OR),DHC8 DASH 8,,1998-02-16,HORIZON AIR,오리건,이륙,작다,알 수 없는 새 - 작음,새벽,0,0,0,
LIHUE ARPT,DC-9-50,,1998-02-16,HAWAIIAN AIR,하와이,착륙,작다,알 수 없는 새 - 작음,황혼,0,0,0,80
CLEVELAND-HOPKINS INTL ARPT,CL-RJ100/200,,1998-02-19,AIR CANADA,오하이오,이륙,작다,우는비둘기,새벽,0,0,0,120
RONALD REAGAN WASHINGTON NATL,B-737-200,엄청난,1998-02-21,US AIRWAYS*,워싱턴 DC,진입,중간,북미갈매기,밤,0,70435,70435,
KANSAS CITY INTL,B-737-500,,1998-02-23,SOUTHWEST AIRLINES,미주리,이륙,중간,붉은꼬리매,새벽,0,0,0,95
AUSTIN-BERGSTROM INTL,B-727-200,엄청난,1998-02-24,FEDEX EXPRESS,텍사스,상승,크다,알 수 없는 새 - 큼,새벽,0,7043545,7043545,190
NASHVILLE INTL,B-737-100,,1998-02-25,CONTINENTAL AIRLINES,테네시,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,210
HOUSTON-HOBBY,B-737-300,,1998-02-27,SOUTHWEST AIRLINES,텍사스,상승,중간,알 수 없는 새 - 중간,밤,0,0,0,155
LOUISVILLE INTL ARPT,DC-9-30,,1998-02-27,US AIRWAYS*,켄터키,진입,작다,흰점찌르레기,황혼,0,0,0,130
SACRAMENTO INTL,B-737,,1998-03-01,AMERICA WEST AIRLINES,켈리포니아,착륙,중간,알 수 없는 새 - 중간,낮,0,0,0,
CHICAGO O'HARE INTL ARPT,MD-83,,1998-03-01,AMERICAN AIRLINES,일리노이,진입,작다,알 수 없는 새 - 작음,황혼,0,0,0,135
HONOLULU INTL ARPT,B-737-200,,1998-03-02,ALOHA AIRLINES,하와이,진입,작다,검은가슴물떼새,낮,0,0,0,137
PHOENIX SKY HARBOR,B-737-300,,1998-03-04,SOUTHWEST AIRLINES,아리조나,상승,중간,알 수 없는 새 - 중간,낮,0,0,0,230
SACRAMENTO INTL,B-737-300,,1998-03-04,SOUTHWEST AIRLINES,켈리포니아,상승,작다,알 수 없는 새 - 작음,낮,0,0,0,145
PHOENIX SKY HARBOR,B-737-300,,1998-03-05,AMERICA WEST AIRLINES,아리조나,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,137
ORLANDO INTL,EMB-120,,1998-03-06,COMAIR AIRLINES,플로리다,이륙,중간,청둥오리,낮,0,0,0,
TETERBORO AIRPORT,MOONEY-20J,소소한,1998-03-06,BUSINESS,뉴저지,하강,중간,알 수 없는 새 - 중간,밤,0,0,0,110
SALT LAKE CITY INTL,CL-RJ100/200,,1998-03-08,SKYWEST AIRLINES,유나,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,145
LIHUE ARPT,B-737-200,,1998-03-08,ALOHA AIRLINES,하와이,착륙,작다,원숭이올빼미,밤,0,0,0,137
DENVER INTL AIRPORT,MERLIN IV,엄청난,1998-03-09,BUSINESS,콜로라도,하강,중간,알 수 없는 새 - 중간,밤,0,0,0,
SALT LAKE CITY INTL,CL-RJ100/200,,1998-03-09,SKYWEST AIRLINES,유나,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
SACRAMENTO INTL,MD-82,,1998-03-09,AMERICAN AIRLINES,켈리포니아,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,140
LIHUE ARPT,B-737-200,,1998-03-09,ALOHA AIRLINES,하와이,상승,작다,알 수 없는 새 - 작음,밤,0,0,0,
GEORGE BUSH INTERCONTINENTAL,B-737-300,,1998-03-10,AMERICA WEST AIRLINES,텍사스,진입,크다,알 수 없는 새 - 큼,밤,0,0,0,160
DALLAS/FORT WORTH INTL ARPT,FOKKER F100,,1998-03-10,AMERICAN AIRLINES,텍사스,착륙,작다,알 수 없는 새 - 작음,낮,0,0,0,110
WASHINGTON DULLES INTL ARPT,BA-31 JETSTR,,1998-03-11,ATLANTIC COAST AIRLINES,워싱턴 DC,착륙,중간,북미갈매기,낮,0,0,0,80
SALT LAKE CITY INTL,DC-8-62,소소한,1998-03-12,ABX AIR,유나,상승,중간,알 수 없는 새 - 중간,밤,0,7044,7044,
INDIANAPOLIS INTL,B-737-400,,1998-03-12,US AIRWAYS*,인디아나,진입,작다,흰점찌르레기,낮,0,0,0,180
LOS ANGELES INTL,L-1011,,1998-03-12,DELTA AIR LINES,켈리포니아,착륙,작다,아메리카황조롱이,낮,0,0,0,140
SALT LAKE CITY INTL,EMB-120,,1998-03-12,SKYWEST AIRLINES,유나,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,
SACRAMENTO INTL,B-737-300,소소한,1998-03-13,SOUTHWEST AIRLINES,켈리포니아,상승,중간,알 수 없는 새 - 중간,밤,0,0,0,170
INDIANAPOLIS INTL,B-737-300,,1998-03-13,SOUTHWEST AIRLINES,인디아나,착륙,작다,알 수 없는 새 - 작음,낮,0,0,0,100
SAN ANTONIO INTL,MD-88,,1998-03-13,DELTA AIR LINES,텍사스,이륙,작다,알 수 없는 새 - 작음,황혼,0,0,0,139
PORTLAND INTL (OR),A-320,엄청난,1998-03-15,UNITED AIRLINES,오리건,하강,크다,캐나다 거위,밤,0,493893,493893,
GEORGE BUSH INTERCONTINENTAL,MD-82,,1998-03-16,AMERICAN AIRLINES,텍사스,진입,중간,알 수 없는 새 - 중간,새벽,0,0,0,132
AUSTIN-BERGSTROM INTL,MD-80,,1998-03-16,AMERICAN AIRLINES,텍사스,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
INDIANAPOLIS INTL,DC-9,,1998-03-17,NORTHWEST AIRLINES,인디아나,상승,중간,알 수 없는 새 - 중간,낮,0,0,0,180
CINCINNATI/NORTHERN KENTUCKY INTL ARPT,CL-RJ100/200,,1998-03-17,COMAIR AIRLINES,켄터키,진입,작다,알 수 없는 새 - 작음,낮,0,0,0,130
HOUSTON-HOBBY,B-737-300,,1998-03-18,SOUTHWEST AIRLINES,텍사스,진입,중간,알 수 없는 새 - 중간,낮,0,0,0,135
CHICAGO O'HARE INTL ARPT,B-727,,1998-03-18,UNITED AIRLINES,일리노이,하강,중간,북미갈매기,낮,0,0,0,
PORTLAND INTL (OR),DHC8 DASH 8,,1998-03-18,HORIZON AIR,오리건,진입,중간,청둥오리,황혼,0,0,0,
BARKSDALE AIR FORCE BASE ARPT,T-1A,,1998-03-18,MILITARY,루이지애나,상승,중간,알 수 없는 새/박쥐,황혼,0,0,0,115
LOUISVILLE INTL ARPT,B-757-200,,1998-03-18,UPS AIRLINES,켄터키,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,130
DALLAS/FORT WORTH INTL ARPT,FOKKER F100,,1998-03-18,AMERICAN AIRLINES,텍사스,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,140
LOUISVILLE INTL ARPT,DA-10 FALCON,,1998-03-19,BUSINESS,켄터키,착륙,작다,우는비둘기,낮,0,0,0,
PORTLAND INTL (OR),MD-80,,1998-03-19,ALASKA AIRLINES,오리건,상승,작다,원숭이올빼미,밤,0,0,0,
NEWARK LIBERTY INTL ARPT,B-757-200,,1998-03-21,CONTINENTAL AIRLINES,뉴저지,착륙,중간,알 수 없는 새 - 중간,낮,0,0,0,
RONALD REAGAN WASHINGTON NATL,DHC8 DASH 8,,1998-03-21,PIEDMONT AIRLINES,워싱턴 DC,이륙,중간,북미갈매기,낮,0,0,0,90
SALT LAKE CITY INTL,EMB-120,,1998-03-21,SKYWEST AIRLINES,유나,상승,작다,알 수 없는 새 - 작음,낮,0,0,0,
PHILADELPHIA INTL,B-757-200,소소한,1998-03-22,US AIRWAYS*,펜실베니아,착륙,크다,흰꼬리사슴,밤,0,0,0,
EPPLEY AIRFIELD,B-737,,1998-03-22,SOUTHWEST AIRLINES,네브래스카,진입,크다,알 수 없는 새 - 큼,밤,0,0,0,
SEATTLE-TACOMA INTL,DC-10-30,,1998-03-22,NORTHWEST AIRLINES,워싱턴,착륙,작다,킬디어,밤,0,0,0,145
BARKSDALE AIR FORCE BASE ARPT,B-52H,,1998-03-23,MILITARY,루이지애나,상승,중간,알 수 없는 새/박쥐,낮,0,0,0,156
PORTLAND INTL (OR),DHC8 DASH 8,,1998-03-23,HORIZON AIR,오리건,착륙,중간,청둥오리,낮,0,0,0,
JOHN F KENNEDY INTL,BA-31 JETSTR,중간,1998-03-23,ATLANTIC COAST AIRLINES,뉴욕,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,210
MINNEAPOLIS-ST PAUL INTL,C-130E,,1998-03-24,MILITARY,미네소타,진입,중간,알 수 없는 새/박쥐,황혼,0,0,0,
BARKSDALE AIR FORCE BASE ARPT,B-52H,,1998-03-24,MILITARY,루이지애나,진입,중간,알 수 없는 새/박쥐,밤,0,0,0,163
LIHUE ARPT,B-737-200,,1998-03-24,ALOHA AIRLINES,하와이,상승,작다,알 수 없는 새 - 작음,낮,0,0,0,120
PORTLAND INTL (OR),MD-83,,1998-03-24,ALASKA AIRLINES,오리건,이륙,작다,알 수 없는 새 - 작음,낮,0,0,0,
MINNEAPOLIS-ST PAUL INTL,B-757-200,,1998-03-25,NORTHWEST AIRLINES,미네소타,진입,크다,캐나다 거위,새벽,0,0,0,
DALLAS/FORT WORTH INTL ARPT,MD-80,,1998-03-25,AMERICAN AIRLINES,텍사스,상승,중간,알 수 없는 새 - 중간,낮,0,0,0,
LOUISVILLE INTL ARPT,B-757-200,,1998-03-25,UPS AIRLINES,켄터키,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,130
CHARLOTTE/DOUGLAS INTL ARPT,B-737-300,,1998-03-25,US AIRWAYS*,노스 캐롤라이나,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,200
LOGAN INTL,A-320,소소한,1998-03-27,UNITED AIRLINES,메사추세츠,이륙,중간,알 수 없는 새 - 중간,낮,0,0,0,110
SACRAMENTO INTL,B-737-300,,1998-03-27,UNITED AIRLINES,켈리포니아,상승,작다,비둘기,새벽,0,0,0,160
AUSTIN-BERGSTROM INTL,B-727,,1998-03-28,DELTA AIR LINES,텍사스,상승,중간,알 수 없는 새 - 중간,새벽,0,0,0,160
DALLAS/FORT WORTH INTL ARPT,SAAB-340,,1998-03-28,AMERICAN EAGLE AIRLINES,텍사스,진입,중간,알 수 없는 새 - 중간,낮,0,0,0,
DALLAS/FORT WORTH INTL ARPT,SAAB-340,,1998-03-29,AMERICAN EAGLE AIRLINES,텍사스,진입,중간,알 수 없는 새 - 중간,낮,0,0,0,
MEMPHIS INTL,A-300,소소한,1998-03-31,FEDEX EXPRESS,테네시,진입,중간,알 수 없는 새 - 중간,낮,0,0,0,137
RONALD REAGAN WASHINGTON NATL,B-757-200,,1998-03-31,AMERICAN AIRLINES,워싱턴 DC,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,150
WASHINGTON DULLES INTL ARPT,BA-41 JETSTR,,1998-04-01,ATLANTIC COAST AIRLINES,워싱턴 DC,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
TETERBORO AIRPORT,LEARJET-35,,1998-04-02,BUSINESS,뉴저지,진입,중간,청둥오리,낮,0,0,0,
KANSAS CITY INTL,B-737-300,,1998-04-02,SOUTHWEST AIRLINES,미주리,하강,작다,알 수 없는 새 - 작음,밤,0,0,0,210
MINNEAPOLIS-ST PAUL INTL,A-300,,1998-04-03,FEDEX EXPRESS,미네소타,하강,작다,알 수 없는 새 - 작음,밤,0,0,0,
LAGUARDIA NY,MD-82,엄청난,1998-04-04,AMERICAN AIRLINES,뉴욕,이륙,크다,캐나다 거위,황혼,0,0,0,140
JOHN F KENNEDY INTL,B-767-300,중간,1998-04-04,AMERICAN AIRLINES,뉴욕,진입,중간,알 수 없는 새 - 중간,낮,0,0,0,
GEORGE BUSH INTERCONTINENTAL,DC-9,,1998-04-04,CONTINENTAL AIRLINES,텍사스,착륙,중간,알 수 없는 새 - 중간,낮,0,0,0,
WASHINGTON DULLES INTL ARPT,BA-41 JETSTR,,1998-04-04,ATLANTIC COAST AIRLINES,워싱턴 DC,진입,작다,비둘기,낮,0,0,0,105
CINCINNATI/NORTHERN KENTUCKY INTL ARPT,B-727-200,,1998-04-05,DELTA AIR LINES,켄터키,이륙,크다,알 수 없는 새 - 큼,밤,0,0,0,205
SALT LAKE CITY INTL,MD-90-30,,1998-04-06,DELTA AIR LINES,유나,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
SAN FRANCISCO INTL ARPT,B-767,,1998-04-06,UNITED AIRLINES,켈리포니아,이륙,중간,알 수 없는 새 - 중간,밤,0,0,0,
LIHUE ARPT,B-737-200,,1998-04-07,ALOHA AIRLINES,하와이,착륙,작다,검은가슴물떼새,낮,0,0,0,125
MINNEAPOLIS-ST PAUL INTL,DC-9-10,,1998-04-09,NORTHWEST AIRLINES,미네소타,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,145
CHICAGO MIDWAY INTL ARPT,B-737-300,소소한,1998-04-10,SOUTHWEST AIRLINES,일리노이,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,210
DALLAS/FORT WORTH INTL ARPT,MD-82,,1998-04-11,AMERICAN AIRLINES,텍사스,상승,작다,알 수 없는 새 - 작음,낮,0,0,0,170
MINETA SAN JOSE INTL,B-737-300,,1998-04-12,SOUTHWEST AIRLINES,켈리포니아,상승,중간,알 수 없는 새 - 중간,낮,0,0,0,200
LAGUARDIA NY,B-727-200,,1998-04-12,US AIRWAYS*,뉴욕,하강,작다,알 수 없는 새 - 작음,밤,0,0,0,210
LOGAN INTL,DC-10-30,,1998-04-13,FEDEX EXPRESS,메사추세츠,상승,중간,알 수 없는 새 - 중간,밤,0,0,0,150
TETERBORO AIRPORT,SIKORSKY S-76,,1998-04-15,BUSINESS,뉴저지,지상활주,작다,비둘기,낮,0,0,0,
NEWARK LIBERTY INTL ARPT,B-737-200,,1998-04-15,DELTA AIR LINES,뉴저지,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,280
METRO OAKLAND INTL,C-208,소소한,1998-04-16,BUSINESS,켈리포니아,상승,크다,캐나다 거위,낮,0,0,0,90
DETROIT METRO WAYNE COUNTY ARPT,SAAB-340,,1998-04-16,MESABA AIRLINES,미시간,상승,작다,알 수 없는 새 - 작음,낮,0,0,0,140
NEW ORLEANS INTL,B-737-300,,1998-04-17,SOUTHWEST AIRLINES,루이지애나,진입,작다,알 수 없는 새 - 작음,낮,0,0,0,138
NEW ORLEANS INTL,CITATION II,소소한,1998-04-18,EXECUTIVE JET AVIATION,루이지애나,하강,중간,알 수 없는 새 - 중간,낮,0,0,0,
WASHINGTON DULLES INTL ARPT,CL-RJ100/200,,1998-04-20,ATLANTIC COAST AIRLINES,워싱턴 DC,진입,작다,알 수 없는 새 - 작음,황혼,0,0,0,170
SAN FRANCISCO INTL ARPT,B-727-200,,1998-04-22,ASTAR AIR CARGO,켈리포니아,하강,작다,알 수 없는 새 - 작음,낮,0,0,0,130
SAN FRANCISCO INTL ARPT,B-737,,1998-04-22,UNITED AIRLINES,켈리포니아,착륙,작다,알 수 없는 새 - 작음,낮,0,0,0,
SAN FRANCISCO INTL ARPT,B-757-200,중간,1998-04-23,UNITED AIRLINES,켈리포니아,상승,작다,알 수 없는 새 - 작음,낮,0,0,0,
CHICAGO O'HARE INTL ARPT,MD-82,소소한,1998-04-24,AMERICAN AIRLINES,일리노이,진입,중간,알 수 없는 새 - 중간,낮,0,0,0,180
HOUSTON-HOBBY,B-737-500,,1998-04-24,SOUTHWEST AIRLINES,텍사스,이륙,작다,알 수 없는 새 - 작음,낮,0,0,0,135
MEMPHIS INTL,A-300,,1998-04-25,FEDEX EXPRESS,테네시,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,170
LOUISVILLE INTL ARPT,B-757-200,,1998-04-25,UPS AIRLINES,켄터키,하강,중간,알 수 없는 새 - 중간,밤,0,0,0,
PORTLAND INTL (OR),DHC8 DASH 8,,1998-04-25,HORIZON AIR,오리건,상승,작다,알 수 없는 새 - 작음,낮,0,0,0,
DALLAS/FORT WORTH INTL ARPT,MD-82,,1998-04-25,AMERICAN AIRLINES,텍사스,상승,작다,알 수 없는 새 - 작음,밤,0,0,0,250
GEORGE BUSH INTERCONTINENTAL,B-727-200,,1998-04-26,DELTA AIR LINES,텍사스,상승,작다,알 수 없는 새 - 작음,낮,0,0,0,210
MINNEAPOLIS-ST PAUL INTL,A-320,,1998-04-26,NORTHWEST AIRLINES,미네소타,진입,작다,알 수 없는 새 - 작음,밤,0,0,0,
SEATTLE-TACOMA INTL,A-320,,1998-04-26,AMERICA WEST AIRLINES,워싱턴,하강,작다,알 수 없는 새 - 작음,밤,0,0,0,250
DALLAS/FORT WORTH INTL ARPT,MD-83,,1998-04-27,AMERICAN AIRLINES,텍사스,진입,작다,알 수 없는 새 - 작음,낮,0,0,0,160
SACRAMENTO INTL,B-737-300,,1998-04-27,AMERICA WEST AIRLINES,켈리포니아,상승,작다,알 수 없는 새 - 작음,밤,0,0,0,250
SEATTLE-TACOMA INTL,DC-10,중간,1998-04-28,NORTHWEST AIRLINES,워싱턴,진입,중간,알 수 없는 새 - 중간,밤,0,0,0,
LAMBERT-ST LOUIS INTL,FOKKER F100,,1998-04-28,AMERICAN AIRLINES,미주리,상승,작다,알 수 없는 새 - 작음,낮,0,0,0,160
